using a string in doBy command,1,260,1,[],2011-04-22,03:34:28Z,user227290,711
Getting TTR to work on R 2.13? [duplicate],0,"1,704",2,['quantitative-finance'],2011-04-22,02:14:38Z,Zach,13.9k
ggplot2 - geom_ribbon bug?,2,"3,459",2,['ggplot2'],2011-04-21,23:43:05Z,SFun28,13.7k
Pros and cons to using sparse matrices in python/R?,8,690,2,"['python', 'sparse-matrix']",2011-04-21,20:32:20Z,Abe,"6,304"
Getting stock news data from google in R,4,"1,805",3,"['google-finance', 'quantitative-finance', 'quantmod']",2011-04-21,20:06:38Z,Zach,13.9k
ggplot2 - Axis Aesthetics,5,"2,137",1,['ggplot2'],2011-04-21,19:59:48Z,Barata,"1,029"
Extend memory size limit in R,2,"3,648",4,[],2011-04-21,19:48:54Z,Shruti,316
"R - ignore error on warn in certain scenarios, get results",5,"7,450",1,['try-catch'],2011-04-21,17:38:46Z,SFun28,13.7k
How can set NA to every 3 other data in a dataframe?,1,375,2,[],2011-04-21,17:06:53Z,didimichael,6
How to rollback to R 2.12.1 version on Ubuntu? [closed],1,"1,266",2,['ubuntu'],2011-04-21,16:01:41Z,BioLounge,28
R dataframe naming the headers,3,"34,899",2,['dataframe'],2011-04-21,15:54:30Z,babu,116
R - Cut by Defined Interval,25,"43,278",2,[],2011-04-21,15:50:15Z,Barata,"1,029"
R and System calls,17,"33,433",3,['command-line'],2011-04-21,14:59:57Z,Btibert3,12.5k
NA values in filled.contour() contour plot,2,"1,008",1,[],2011-04-21,14:13:55Z,waanders,"3,623"
Extract matrix column values by matrix column name,35,"104,064",2,"['matrix', 'subset']",2011-04-21,13:20:52Z,SFun28,13.7k
Subset of ESet /dividing ESet,3,529,1,"['statistics', 'expression', 'bioconductor']",2011-04-21,12:56:28Z,Azil,21
Getting “NA” when I run a standard deviation,8,"22,409",2,"['statistics', 'na', 'stdev']",2011-04-21,04:28:00Z,evt,474
"Within ID, check for matches/differences",9,784,4,[],2011-04-21,03:56:46Z,nzcoops,"5,050"
"R: += (plus equals) and ++ (plus plus) equivalent from c++/c#/java, etc.?",108,"64,561",6,"['operators', 'variable-assignment', 'increment']",2011-04-21,02:25:34Z,SFun28,13.7k
R: how to merge two matrix according to their column and row names?,7,"45,627",1,"['merge', 'matrix']",2011-04-21,02:14:09Z,sally,36
ggplot2 - possible to reorder x's by value of computed y (stat_summary)?,2,"1,580",1,['ggplot2'],2011-04-21,01:46:33Z,SFun28,13.7k
Line charts by group,1,"2,744",1,['ggplot2'],2011-04-20,21:52:30Z,user227290,711
Vary the color gradient on a scatter plot created with ggplot2,3,"2,919",1,['ggplot2'],2011-04-20,21:38:38Z,user338714,970
Help interpreting/converting odd date format,5,387,1,"['date', 'date-format', 'datetime-format', 'stata']",2011-04-20,21:31:54Z,Richard Herron,"5,770"
R - adding page numbers to PDF,3,"3,792",4,"['plot', 'sweave', 'r-grid']",2011-04-20,19:22:35Z,SFun28,13.7k
r equivalent of group by with cube,2,518,3,[],2011-04-20,15:54:01Z,ʞɔıu,29k
How do I zoom in on X axis when it's a date?,3,884,3,[],2011-04-20,15:45:24Z,ForeverConfused,121
Plotting mean and std. deriv. of logarithmic data in R,1,317,2,"['logging', 'mean', 'ggplot2']",2011-04-20,15:04:08Z,manuels,621
How to convert dataframe of mostly factors into numeric matrix; unlist is not working,3,"1,930",2,"['matrix', 'dataframe', 'r-factor']",2011-04-20,14:48:16Z,Haillie,16
merge data vector to shapefile data slot,1,"3,173",3,['gis'],2011-04-20,14:33:34Z,leroux,"1,213"
Change arrowhead of arrows(),23,"21,840",3,['plot'],2011-04-20,13:50:44Z,Sarah West,"1,359"
Rstudio command history,5,"3,495",2,['rstudio'],2011-04-20,13:38:11Z,Btibert3,12.5k
Equal frequency discretization in R,5,"8,548",8,[],2011-04-20,13:29:29Z,SFun28,13.7k
Record linking data frames with function RLBigDataLinkage in package RecordLinkage in R,3,635,1,[],2011-04-20,10:59:05Z,Richard Herron,"5,770"
barchart with multiple overlaying errorbars,3,797,2,"['plot', 'ggplot2', 'bar-chart']",2011-04-20,10:19:11Z,Sir Ksilem,585
How do you generate multivariate Gaussian random numbers in R?,4,"3,114",2,"['random', 'gaussian']",2011-04-20,09:18:03Z,Pradeep,265
Cut polygons using contour line beneath the polygon layers,9,"3,284",1,"['gis', 'cut', 'contour', 'polygons']",2011-04-20,06:22:03Z,Marco,188
R: how to clear all warnings,37,"24,775",3,['warnings'],2011-04-20,03:11:39Z,RockScience,"6,482"
subset vector by first letter in R,9,"6,350",2,[],2011-04-20,01:21:13Z,Pascal,48
R Formula to calculate rate of interest,1,898,1,['rate'],2011-04-20,01:20:08Z,user602599,443
"Large matrix: solve(crossprod(X)) when dim(X) = 100,000:5000",3,"1,044",1,[],2011-04-20,01:11:12Z,Vincent,"4,745"
Is it possible to swap columns around in a data frame using R?,16,"35,461",5,['swap'],2011-04-20,00:51:06Z,baz,"2,179"
Cannot find tseries package from CRAN mirror,1,790,1,"['installation', 'package', 'cran']",2011-04-19,20:20:46Z,Zhang18,"1,634"
Making R installation self-contained/user-independent,1,"4,048",4,['shared-libraries'],2011-04-19,19:58:28Z,SFun28,13.7k
agrep: only return best match(es),19,"13,468",2,"['text', 'character', 'string-matching', 'agrep']",2011-04-19,19:53:20Z,Zach,13.9k
RApache Configure Does Not Recognize R Installed with Shared Library,3,993,1,"['shared', 'rapache']",2011-04-19,18:44:25Z,Ron Fricker,16
SQL Server RODBC Connection,53,"77,964",4,['rodbc'],2011-04-19,17:51:41Z,Brandon,483
Plotting baseball pitches as qualitative variable by color,2,650,3,"['ggplot2', 'data-visualization']",2011-04-19,17:44:00Z,pssguy,"1,254"
running R from windows command prompt,19,"55,461",3,"['windows', 'platform']",2011-04-19,17:31:06Z,babu,116
Fully qualified file name in R,8,"1,398",2,['filenames'],2011-04-19,16:21:05Z,daveslanted,70
Add a dotted vertical line on certain x-axis values using ggplot,38,"38,468",1,['ggplot2'],2011-04-19,15:29:25Z,repinementer,238
"Create a similarity matrix of integers, using R",5,"1,043",3,['matrix'],2011-04-19,14:55:34Z,Steve,"1,839"
easiest way to write a title page to pdf without Sweave,10,"8,558",1,"['pdf', 'sweave']",2011-04-19,14:48:09Z,SFun28,13.7k
How can I take a slice of a frame or vector by date?,3,"1,848",2,['time-series'],2011-04-19,14:46:07Z,ʞɔıu,29k
Python or R! - draw histograms for specified raster files,1,"1,044",2,"['python', 'statistics', 'histogram']",2011-04-19,12:13:37Z,Mateusz,6
arranging order of stacked geom_bar in ggplot2,2,"2,473",1,['ggplot2'],2011-04-19,10:14:00Z,lokheart,"8,460"
Summary statistics using ddply,5,"2,786",2,"['dataframe', 'plyr']",2011-04-19,10:00:29Z,Tony,"1,236"
How to create a new variable in a data.frame based on a condition?,12,"93,062",2,['dataframe'],2011-04-19,08:50:53Z,eastafri,"1,176"
Order data inside a geom_tile,10,"7,761",2,['ggplot2'],2011-04-19,08:38:32Z,weblover,161
R: reshape/cast memory error,1,"1,984",2,"['memory', 'casting', 'reshape']",2011-04-19,06:50:25Z,Sally,8
R automatic names modification,2,157,2,[],2011-04-19,06:08:29Z,Egon,"1,276"
R reciprocal edges in igraph in R,4,"3,216",2,"['graph', 'nodes', 'bidirectional', 'igraph']",2011-04-19,04:17:30Z,megyn,23
ggplot2 - does stat_summary produce ..y..? How would I subset on y?,4,"1,239",1,['ggplot2'],2011-04-19,02:55:01Z,SFun28,13.7k
"R extension in C, setting matrix row/column names",6,"2,109",3,"['c', 'matrix']",2011-04-18,23:18:56Z,Nick,"2,342"
Improving RODBC-Postgres Write Performance,4,"2,307",1,"['performance', 'rodbc', 'rpostgresql']",2011-04-18,20:47:57Z,Jason B,748
Problem with 64 bit R's optim under windows 7,4,"1,952",1,"['windows', 'optimization', '64bit']",2011-04-18,20:26:17Z,Henrik,"8,645"
Is multiprocessing with RPy safe?,4,555,2,"['python', 'multithreading', 'multiprocessing', 'rpy2']",2011-04-18,18:44:38Z,Nixuz,"1,862"
array of lists in r,5,"14,621",2,"['arrays', 'map']",2011-04-18,16:54:49Z,user236215,"2,831"
Plot raster with grid in R,3,"1,577",1,['r-grid'],2011-04-18,16:52:04Z,johannes,"9,984"
Find Range Values where X is the Mid Point,2,"1,267",2,[],2011-04-18,16:00:08Z,Dave,"2,640"
Is there an existing ANTLR or IRONY grammar for R?,10,"1,928",2,"['antlr', 'grammar', 'irony', 'antlr4']",2011-04-18,15:54:24Z,Jonno,444
ggplot2 - referecing summary statistics / layers,4,862,1,['ggplot2'],2011-04-18,15:45:32Z,SFun28,13.7k
How to show a hierarchical structure on the axis labels with ggplot2?,5,"1,707",1,['ggplot2'],2011-04-18,14:52:11Z,wligtenberg,"5,525"
R + ggplot2 - Aggregate Data by Intervals,3,899,1,['ggplot2'],2011-04-18,14:35:07Z,Barata,"1,029"
Can anyone suggest a faster way to iterate or loop over this data frame?,0,349,3,[],2011-04-18,14:24:59Z,Jubbles,"1,981"
RODBC (sometimes) does not read numbers,1,"1,046",3,['rodbc'],2011-04-18,13:09:25Z,mzuba,395
Controlling the individual pixels of a projector,2,647,2,"['c++', 'c', 'image', 'opengl']",2011-04-18,12:49:53Z,Andre Michaud,118
enable temporary file creation and usage in Apache/PHP by Python/R/any external program - best options,2,422,1,"['php', 'python', 'apache']",2011-04-18,11:28:12Z,grokkaine,354
Is it possible to run R from a tablet using Honeycomb (Android 3.0)?,17,"18,529",4,"['android', 'android-3.0-honeycomb', 'tablet']",2011-04-18,11:15:46Z,Manoel Galdino,"1,192"
Auto scale data in R,4,"8,938",2,['scale'],2011-04-18,09:29:18Z,repinementer,238
"Windows 7, update.packages problem: “unable to move temporary installation”?",68,"71,368",13,"['windows-7', 'permissions', 'packages', 'file-permissions']",2011-04-18,08:48:49Z,Tal Galili,11.4k
Comparing Kernel Density Estimation plots,4,"4,837",3,['kernel-density'],2011-04-18,06:05:59Z,Pradeep,265
Merge two xts objects (matrices) into a single array in R,0,"1,500",2,"['arrays', 'merge', 'xts']",2011-04-18,00:55:12Z,Milktrader,"3,295"
R plot graphs with large numbers,1,"1,864",2,"['plot', 'ggplot2']",2011-04-17,23:10:12Z,awestover89,761
"R: Plot works, but ggplot doesn't",0,"1,895",2,"['graphics', 'ggplot2']",2011-04-17,22:38:33Z,Wilduck,"8,985"
R: Clustering results are different everytime I run,2,"3,928",3,"['cluster-analysis', 'weka', 'k-means']",2011-04-17,20:55:23Z,question,167
Difference in Fortran and C array storage?,1,236,1,"['c', 'matrix', 'fortran', 'lapack']",2011-04-17,19:32:26Z,cfort,431
Repeated-measures / within-subjects ANOVA in R,13,"16,809",2,['anova'],2011-04-17,16:15:49Z,vize,136
no output when .jar is executed,0,679,2,"['java', 'jar', 'jri']",2011-04-17,13:10:10Z,troger19,147
R: how to save this special file as csv file?,1,"8,955",2,"['csv', 'save']",2011-04-17,11:44:10Z,Catherine,"1,584"
My code crashes when calling the F77_NAME() function from the lapack library,0,381,1,"['c', 'lapack']",2011-04-17,09:31:48Z,cfort,431
Three factor plotting using xyplot,4,"2,601",2,"['plot', 'ggplot2']",2011-04-17,08:22:21Z,Marco,188
R: remove columns based on two column's similarity check,5,927,4,"['rows', 'plyr']",2011-04-17,05:09:10Z,Catherine,"1,584"
R histogram - range of frequencies,4,"10,022",4,"['histogram', 'legend']",2011-04-17,01:11:32Z,CodeGuy,12.3k
How to ignore one factor when determining ylim with faceted plot,0,258,2,"['visualization', 'ggplot2']",2011-04-16,19:56:20Z,Pusto,18
What are 'user' and 'system' times measuring in R system.time(exp) output?,76,"43,288",5,['time'],2011-04-16,19:21:48Z,cfort,431
Writing a function for initializing parameters in R/Splus,2,336,2,['s-plus'],2011-04-16,19:18:25Z,lowndrul,"1,117"
Overlay histogram with density curve,45,"39,348",2,['ggplot2'],2011-04-16,16:55:14Z,Sacha Epskamp,30.8k
How to create a list with names but no entries in R/Splus?,35,"39,247",3,['s-plus'],2011-04-16,16:46:29Z,lowndrul,"1,117"
R: How do I display clustered matrix heatmap (similar color patterns are grouped),8,"12,153",2,"['ggplot2', 'heatmap']",2011-04-16,16:28:49Z,question,167
R - 'princomp' can only be used with more units than variables,8,"19,911",3,"['cluster-analysis', 'k-means', 'pca', 'r-commander']",2011-04-16,13:54:03Z,CoolSteve,116
"Rapache, can not use passed argument",0,212,1,"['php', 'rapache']",2011-04-16,11:11:14Z,yoni and tszi,9
R: Extract data from string using POSIX regular expression,2,"1,351",3,"['regex', 'string']",2011-04-16,10:11:07Z,jrara,"6,216"
R - read.table imports half of the dataset - no errors nor warnings,3,"1,315",3,['import-from-csv'],2011-04-16,04:43:46Z,SFun28,13.7k
How to use the function “rank” in the function “lapply” in R?,2,463,1,"['argument-passing', 'rank']",2011-04-16,01:36:26Z,PepsiCo,576
EM Problem involving 3 coins,1,521,1,['algorithm'],2011-04-16,01:03:35Z,Ben,186
How can I write out multiple files with different filenames in R,0,"5,908",2,"['filenames', 'multiple-tables']",2011-04-15,23:42:21Z,Kerry,441
selecting a group of consecutive data in R using rle,2,"2,285",2,"['vector', 'window']",2011-04-15,22:26:04Z,Kerry,441
"in R, what is difference between kmeans() and kmeansCBI()?",1,474,1,['k-means'],2011-04-15,19:13:47Z,question,167
What evaluates to True/False in R?,36,"80,084",3,['boolean'],2011-04-15,18:58:49Z,Ruby noob,187
Subset a data frame using OR when the column contains a factor,15,"28,202",2,['logical-operators'],2011-04-15,18:24:05Z,KennyPeanuts,"3,126"
Using R to honor correlations for LatinHypercube / Monte Carlo trials,5,"1,099",3,[],2011-04-15,15:36:38Z,Ira S,26
How write to file using rapache?,0,600,1,['rapache'],2011-04-15,15:23:40Z,yoni and tszi,9
Ignore outliers in ggplot2 boxplot,100,"93,757",7,['ggplot2'],2011-04-15,14:00:58Z,SFun28,13.7k
ddply returning too many results,2,229,2,['plyr'],2011-04-15,13:11:24Z,Sean,"2,007"
R round exponential number,9,"3,062",3,"['rounding', 'stat']",2011-04-15,10:45:16Z,stefan,71
Problems creating plot with boxcox using rapache module function,0,487,1,['rapache'],2011-04-15,10:11:29Z,yoni and tszi,9
I lose my time index in R all the time – what can I do about it?,3,201,2,"['indexing', 'time-series']",2011-04-15,09:18:36Z,Matt Bannert,13.5k
Rllvm and compiler packages: R compilation,4,450,2,[],2011-04-15,08:59:41Z,teucer,"3,832"
Seasonal Adjustment in R or Python,3,"4,419",2,"['python', 'time-series']",2011-04-15,07:29:08Z,Thomas Browne,"6,729"
Split the plot for above and below parts for 3 factorial barploting,3,386,1,"['plot', 'lattice', 'bar-chart']",2011-04-15,02:54:50Z,Marco,188
Case-insensitive search of a list in R,27,"37,647",6,[],2011-04-15,02:15:39Z,SFun28,13.7k
Graphics device stops working when clicked [closed],4,251,0,"['python', 'rpy2']",2011-04-15,00:57:34Z,Willian,21
Permute all unique enumerations of a vector in R,18,"4,090",5,"['algorithm', 'permutation', 'combinatorics']",2011-04-15,00:19:33Z,Steve,"1,839"
RInside: parseEvalQ 'Parse Error' causes each subsequent call to parseEvalQ to give a 'Parse Error' even if exception handled,1,497,1,"['rcpp', 'rinside']",2011-04-14,19:29:52Z,C Noble,6
Identifying overlap zones in R raster package,8,"2,020",4,"['image-processing', 'raster']",2011-04-14,19:28:16Z,Benjamin,"6,480"
plyr does not return new variable after transform,3,302,3,['plyr'],2011-04-14,19:05:41Z,John,16
reformatting data frame with List in R,1,262,3,[],2011-04-14,17:55:36Z,wespiserA,"2,129"
How can I make a heatmap with a large matrix?,10,"12,878",6,['heatmap'],2011-04-14,17:22:35Z,question,167
Range standardization (0 to 1) in R [duplicate],26,"52,775",1,[],2011-04-14,15:26:24Z,Steve,"1,839"
span across columns with hwrite,2,831,2,[],2011-04-14,15:14:28Z,Tom,"1,895"
Understanding how the device list is read,3,416,2,"['graphics', 'device']",2011-04-14,15:02:24Z,Joris Meys,79.1k
Logfile analysis in R?,21,"10,445",5,['logfile-analysis'],2011-04-14,14:44:36Z,Matt Bannert,13.5k
trying to remove all margins so that plot region comprises the entire graphic,12,"19,230",2,['plot'],2011-04-14,13:19:38Z,taglius,702
help on Rpad the online R interface,1,342,1,['package'],2011-04-14,03:35:01Z,RockScience,"6,482"
Calculation of R^2 value for a non-linear regression,12,"5,809",2,"['statistics', 'regression', 'non-linear-regression']",2011-04-13,21:44:08Z,sinclairjesse,730
Automating assignment in initialize() methods for Reference Classes in R,8,"2,001",1,['reference-class'],2011-04-13,19:44:35Z,geoffjentry,"3,136"
How can I pass large arrays between numpy and R? [duplicate],1,118,0,"['python', 'matrix']",2011-04-13,19:11:36Z,Abe,"6,304"
Creating a indexed multi-dimensional array in [R] from a 2x2 dataframe,1,"2,974",1,"['data-binding', 'multidimensional-array']",2011-04-13,18:32:43Z,baha-kev,"1,619"
How can I pass large arrays between numpy and R?,9,"3,551",3,"['python', 'numpy', 'matrix']",2011-04-13,18:32:22Z,Abe,"6,304"
Split a data frame into overlapping dataframes,6,"1,248",3,"['dataframe', 'data-manipulation', 'data-management']",2011-04-13,18:23:50Z,Zach,13.9k
Cast R objects into Python ones with rpy2,2,787,2,"['python', 'rpy2']",2011-04-13,16:58:18Z,Horacio,33
Parallelize a rolling window regression in R,11,"2,226",2,"['finance', 'quantmod']",2011-04-13,15:52:24Z,Zach,13.9k
using R to compare data frames to find first occurrence to df1$columnA in df2$columnB when df2$columnB is a single space separated list,1,701,3,[],2011-04-13,15:49:58Z,wespiserA,"2,129"
How to recode variables in 5 pooled Amelia output at once?,2,"1,162",1,['r-zelig'],2011-04-13,14:44:37Z,Lily,317
Calling one R Installation from Another,3,184,1,[],2011-04-13,14:41:29Z,Jason B,748
Problem with compiling RInside examples under Windows,8,"2,413",3,"['c++', 'makefile', 'rinside']",2011-04-13,13:29:35Z,Christian Bøhlke,522
Axis Color of Date Histogram in R,6,969,2,['histogram'],2011-04-13,12:55:59Z,Btibert3,12.5k
Get tweet-count via twitteR-package,2,"1,685",1,"['twitter', 'package']",2011-04-13,11:55:10Z,ahs85,95
How to calculate ranking of one column based on groups defined by another column?,1,461,1,"['algorithm', 'statistics', 'dataset']",2011-04-13,11:54:38Z,PepsiCo,576
How to sum leading diagonal of table in R,13,"8,739",1,"['statistics', 'machine-learning']",2011-04-13,11:34:46Z,robintw,12.1k
How to apply a hierarchical or k-means cluster analysis using R?,-5,"6,970",1,['cluster-analysis'],2011-04-13,11:24:53Z,sridher,66
How to achieve this result in R,0,105,2,"['algorithm', 'statistics', 'dataset']",2011-04-13,10:18:39Z,PepsiCo,576
(console) user interaction in R?,4,"1,202",2,"['console', 'interaction']",2011-04-13,09:55:12Z,Matt Bannert,13.5k
How do I get the dependencies for the pgfSweave package (e.g. a current PGF) in MikTeX?,5,507,1,"['latex', 'sweave', 'miktex']",2011-04-13,08:25:28Z,Roman Luštrik,49k
How to improve this Algorithm?,5,280,4,[],2011-04-13,06:33:47Z,PepsiCo,576
R: Selectively display nodes when plotting an igraph,3,"7,835",3,"['graph', 'igraph']",2011-04-13,00:02:18Z,Dennis,84
"In R, how can I plot a similarity matrix (like a block graph) after clustering data?",3,"11,281",1,['cluster-analysis'],2011-04-12,18:19:22Z,question,167
R - image of a pixel matrix?,28,"61,191",6,"['image', 'matrix']",2011-04-12,16:20:42Z,Adam SO,"3,636"
R: Error Message of cast “unimplemented type 'list' in 'listgreater”,0,"4,954",2,['casting'],2011-04-12,16:10:22Z,Sally,1
Generating Indivdiual Dot Plot in R with Multipe Factors,0,"1,010",2,"['graphics', 'graph', 'plot', 'ggplot2']",2011-04-12,15:28:04Z,pcLogos,50
Is there a library that implements a fast maximum rank correlation estimator?,1,269,1,"['python', 'max', 'rank', 'correlation']",2011-04-12,13:37:31Z,Abe,"6,304"
partial row-sums in multidimensional arrays,2,"2,249",1,['multidimensional-array'],2011-04-12,13:22:50Z,mzuba,395
Randomizing balanced experimental designs,11,"1,080",1,['mathematical-optimization'],2011-04-12,13:20:34Z,Andrie,134k
Mark range based on identifier,1,91,1,"['range', 'extract']",2011-04-12,13:18:40Z,Frank_Zafka,314
Converting a list to a “two or more objects” argument in R,8,"1,083",2,['arguments'],2011-04-12,11:13:46Z,Arthur,"3,075"
How to solve nested ODE equation in R,2,993,1,['ode'],2011-04-12,10:35:45Z,abiao,28
Setting proxy on .Rprofile on OSX fails,0,"1,548",3,"['macos', 'proxy', 'rprofile']",2011-04-12,08:55:31Z,R_usr,35
"How do Rpy2, pyrserve and PypeR compare?",54,"14,928",4,"['python', 'rpy2', 'pyrserve', 'pyper']",2011-04-12,04:32:07Z,DanB,"1,046"
Classification functions in linear discriminant analysis in R,9,"10,249",3,['classification'],2011-04-12,01:50:41Z,Tyler,"8,422"
Iterating over separate lists in R,2,"5,677",2,"['list', 'loops']",2011-04-12,00:28:37Z,stepthom,893
Formulating Linear Programming Problem,0,"1,095",2,"['matlab', 'mathematical-optimization', 'linear-programming']",2011-04-12,00:26:25Z,Ikram,149
An elegant way to count number of negative elements in a vector?,8,"21,059",2,[],2011-04-12,00:26:02Z,Carey,517
R sometimes does not save my history,6,"3,556",3,[],2011-04-11,23:33:50Z,Lily,317
joining data based on a moving time window in R,3,345,2,"['date', 'loops']",2011-04-11,23:01:07Z,Kerry,441
Starting a second R script from within a parent script,4,227,1,[],2011-04-11,22:40:40Z,Farrel,"4,804"
create an explanation of a table in R,-1,350,2,['latex'],2011-04-11,22:36:41Z,weblover,161
How can I efficiently construct a very long factor with few levels?,4,122,2,['performance'],2011-04-11,20:37:35Z,Ryan Thompson,18.2k
Apparent time-travelling via python's multiprocessing module: surely I've done something wrong,4,192,2,"['python', 'multiprocessing']",2011-04-11,19:18:56Z,Mike Lawrence,590
Efficient apply or mapply for multiple matrix arguments by row,14,"8,574",2,[],2011-04-11,19:14:44Z,Edd,"1,320"
Cannot dynamically modify external variables in a subroutine in R while use apply on a matix?,2,454,1,"['variables', 'apply', 'dynamically-generated']",2011-04-11,18:24:59Z,Caesar,33
problem saving pdf file in R with ggplot2,10,"14,748",4,"['macos', 'ggplot2']",2011-04-11,17:57:10Z,wespiserA,"2,129"
Writing a function to analyze a subset within a dataframe,1,"1,565",2,[],2011-04-11,17:19:59Z,LiY,8
R: load R table or csv file with the textconnection command,2,"4,867",1,"['csv', 'data-import']",2011-04-11,16:22:32Z,Catherine,"1,584"
Binning Dates in R,11,"4,227",1,['datetime'],2011-04-11,16:04:13Z,Btibert3,12.5k
Selecting values from a 3-column dataframe in R,0,231,2,[],2011-04-11,15:17:04Z,user702432,"3,740"
Reading in only part of a Stata .DTA file in R,9,"1,473",3,"['stata', 'processing-efficiency']",2011-04-11,12:50:17Z,Ari B. Friedman,46.8k
How does one reorder columns in a data frame?,211,"354,908",9,"['order', 'dataframe']",2011-04-11,11:55:13Z,Catherine,"1,584"
Create column based on another dataframe,5,"1,670",1,[],2011-04-11,09:12:32Z,Frank_Zafka,314
R: avoiding summary.plm,6,765,3,"['optimization', 'profiling', 'summary', 'plm']",2011-04-11,02:59:50Z,Wilduck,"8,985"
model.matrix() with na.action=NULL?,31,"10,062",4,"['matrix', 'na']",2011-04-11,02:24:46Z,Vincent,"4,745"
Replace specific column “words” into number or blank,5,"26,777",4,"['replace', 'numbers']",2011-04-10,15:40:57Z,Catherine,"1,584"
Mean of all vector values with unique names,3,882,3,[],2011-04-10,08:08:43Z,Edd,"1,320"
R: How to split a specific column based on symbol in R? [duplicate],6,"25,137",2,['split'],2011-04-10,05:49:27Z,Catherine,"1,584"
plotting a graph with date on the x-axis in R,6,"19,419",1,"['date', 'plot']",2011-04-10,05:45:33Z,user236215,"2,831"
R: extract information from XML to R data.frame [duplicate],0,381,0,"['xml', 'dataframe']",2011-04-10,04:27:01Z,Catherine,"1,584"
R: Changing the names in a named vector,1,"5,840",3,"['vector', 'naming']",2011-04-10,01:10:13Z,Wilduck,"8,985"
plotting and coloring data on irregular grid,10,"2,064",2,"['delaunay', 'voronoi', 'spatstat', 'tesselation']",2011-04-09,22:32:39Z,baptiste,57.1k
"Basic R - how to exclude rows with blank columns, how to show data for specific column values",0,"3,418",1,['ignore'],2011-04-09,18:06:39Z,Donnied,573
How to adjust legend in standard R plot?,0,694,1,[],2011-04-09,16:12:46Z,NA,0
R: How to extract the search results from web database to R data.frame? [closed],-4,393,1,"['database', 'extract']",2011-04-09,15:53:43Z,Catherine,"1,584"
neuralnet package fitted values issue,4,"2,124",1,['machine-learning'],2011-04-09,12:42:42Z,Nishi,51
"How do i extract a specific, recurring time from 1 minute tick data in R?",2,648,1,"['time-series', 'trading', 'bloomberg']",2011-04-09,06:20:39Z,Nick,11
R sort() data.frame,1,"2,520",2,"['sorting', 'object', 'order', 'dataframe']",2011-04-09,02:35:36Z,codingknob,"2,843"
How do I substitute within an expression using ggplot2?,4,"1,190",1,"['expression', 'ggplot2', 'evaluation']",2011-04-09,01:23:55Z,M. Tibbits,"6,330"
R: Variable Titles for Plotting,0,524,2,"['plot', 'title', 'user-defined-functions']",2011-04-08,20:20:36Z,crumbs357,15
How can I change fonts in a beamer presentation that uses Sweave?,4,"8,110",2,"['latex', 'beamer', 'sweave']",2011-04-08,19:44:02Z,kmm,"2,937"
How do I store “arrays” of statistical models?,12,"11,071",3,[],2011-04-08,19:28:28Z,Bill,143
Intersection of bands in R raster package,1,"1,204",3,"['image-processing', 'intersection', 'raster']",2011-04-08,17:13:19Z,Benjamin,"6,480"
"in R, how to retrieve a complete matrix using combn?",3,787,2,['matrix'],2011-04-08,16:21:04Z,Caesar,33
Least-squares fit of PCA scores on original variables,1,908,2,"['regression', 'spss', 'pca']",2011-04-08,16:16:50Z,Beta,554
How to use R to compute Tanimoto/Jacquard Score as distance matrix,3,"11,110",2,"['matrix', 'distance']",2011-04-08,15:28:16Z,Catherine,"1,584"
strsplit symbol “|” lead to non-character error message in R [closed],-2,"9,266",2,['strsplit'],2011-04-08,14:33:48Z,Catherine,"1,584"
Reading the last n lines from a huge text file,6,"3,797",3,"['windows', 'file-io']",2011-04-08,13:52:05Z,George Dontas,21.1k
What is the difference between require() and library()?,464,"110,365",9,['packages'],2011-04-08,13:09:14Z,Marco,"3,419"
Capture iteration output into a data.frame in R,1,"2,753",1,['loops'],2011-04-08,12:41:22Z,Milktrader,"3,295"
R package installation in ubuntu,3,"14,841",1,['r-package'],2011-04-08,12:40:59Z,jmmcnew,70
ExpressionSet subsetting,2,"1,946",1,"['expression', 'bioconductor']",2011-04-08,10:42:01Z,stefan,71
R package Limma -contrast matrix differential expression,2,"1,051",1,"['models', 'linear', 'bioconductor', 'limma']",2011-04-08,07:59:59Z,stefan,71
Is there a vectorized parallel max() and min()?,25,"9,581",4,"['parallel-processing', 'vectorization', 'max', 'minimum']",2011-04-08,07:01:03Z,Generic Person,385
twitteR and ROAuth R Packages install,3,"3,309",2,[],2011-04-08,01:37:13Z,Btibert3,12.5k
change data frame in R,-3,496,3,[],2011-04-08,00:12:11Z,weblover,161
doMC vs doSNOW vs doSMP vs doMPI: why aren't the various parallel backends for 'foreach' functionally equivalent?,28,"5,057",1,"['parallel-processing', 'plyr', 'domc']",2011-04-07,23:51:09Z,Zach,13.9k
How to aggregate on IQR in SPSS?,1,"3,624",2,"['aggregate', 'spss', 'iqr']",2011-04-07,23:11:10Z,daroczig,22k
pull out p-values and r-squared from a linear regression,144,"177,524",11,[],2011-04-07,21:07:25Z,grautur,12k
Selecting specific XML nodes in R?,3,"8,190",2,['xml'],2011-04-07,20:39:07Z,Shreyas Karnik,"2,106"
using update() with objects of class 'tsls',1,567,1,[],2011-04-07,19:43:01Z,user697473,610
R dataframe filtering,1,"2,376",3,['dataframe'],2011-04-07,19:37:17Z,babu,116
Why doesn't R recognize 'CST' as a valid timezone?,2,"3,434",1,"['datetime', 'date', 'time', 'timezone']",2011-04-07,18:38:36Z,Zach,13.9k
